comparison,from_k,to_k,event_id,event_name,node,ticker,asset_name,asset_type,linkage_tier,supporting_case_ids,support_count,node_retrieved_supporting_case_ids,node_retrieved_support_count,retrieved_supporting_case_count,evidence_level,mapping_status
k5_to_k10,5,10,v3_20240306_true_confidence_attack,Houthi anti-ship missile strikes M/V True Confidence in Gulf of Aden,aviation,DAL,Delta Air Lines Inc,Stock,direct_exposure,case_2017_north_korea_missile_escalation;case_2019_india_pakistan_airspace_closure;case_2022_abu_dhabi_oil_facility_attack,3,case_2017_north_korea_missile_escalation;case_2019_india_pakistan_airspace_closure;case_2022_abu_dhabi_oil_facility_attack,3,3,sector_proxy,mapped
k5_to_k10,5,10,v3_20240306_true_confidence_attack,Houthi anti-ship missile strikes M/V True Confidence in Gulf of Aden,aviation,JETS,U S Global Jets ETF,ETF,broad_proxy,case_2017_north_korea_missile_escalation;case_2019_india_pakistan_airspace_closure;case_2022_abu_dhabi_oil_facility_attack,3,case_2017_north_korea_missile_escalation;case_2019_india_pakistan_airspace_closure;case_2022_abu_dhabi_oil_facility_attack,3,3,sector_proxy,mapped
k5_to_k10,5,10,v3_20240306_true_confidence_attack,Houthi anti-ship missile strikes M/V True Confidence in Gulf of Aden,energy,XLE,Energy Select Sector SPDR Fund,ETF,broad_proxy,case_1987_1988_tanker_war_reflagging;case_israel_iran_escalation_energy_risk;case_hormuz_tanker_tensions;case_2022_abu_dhabi_oil_facility_attack,4,case_1987_1988_tanker_war_reflagging;case_israel_iran_escalation_energy_risk;case_hormuz_tanker_tensions;case_2022_abu_dhabi_oil_facility_attack,4,4,sector_proxy,mapped
k5_to_k10,5,10,v3_20240306_true_confidence_attack,Houthi anti-ship missile strikes M/V True Confidence in Gulf of Aden,energy,XOM,Exxon Mobil Corporation,Stock,related_exposure,case_1987_1988_tanker_war_reflagging;case_israel_iran_escalation_energy_risk;case_hormuz_tanker_tensions;case_2022_abu_dhabi_oil_facility_attack,4,case_1987_1988_tanker_war_reflagging;case_israel_iran_escalation_energy_risk;case_hormuz_tanker_tensions;case_2022_abu_dhabi_oil_facility_attack,4,4,sector_proxy,mapped
k5_to_k10,5,10,v3_20240306_true_confidence_attack,Houthi anti-ship missile strikes M/V True Confidence in Gulf of Aden,manufacturing_inputs,CAT,Caterpillar Inc,Stock,related_exposure,case_2017_north_korea_missile_escalation;case_2019_india_pakistan_airspace_closure,2,case_2017_north_korea_missile_escalation;case_2019_india_pakistan_airspace_closure,2,2,sector_proxy,mapped
k5_to_k10,5,10,v3_20240306_true_confidence_attack,Houthi anti-ship missile strikes M/V True Confidence in Gulf of Aden,manufacturing_inputs,DE,Deere & Company,Stock,related_exposure,case_2017_north_korea_missile_escalation;case_2019_india_pakistan_airspace_closure,2,case_2017_north_korea_missile_escalation;case_2019_india_pakistan_airspace_closure,2,2,sector_proxy,mapped
k5_to_k10,5,10,v3_20240306_true_confidence_attack,Houthi anti-ship missile strikes M/V True Confidence in Gulf of Aden,refining,MPC,Marathon Petroleum Corporation,Stock,direct_exposure,case_israel_iran_escalation_energy_risk;case_hormuz_tanker_tensions;case_2022_abu_dhabi_oil_facility_attack,3,case_israel_iran_escalation_energy_risk;case_hormuz_tanker_tensions;case_2022_abu_dhabi_oil_facility_attack,3,3,historical_supported,mapped
k5_to_k10,5,10,v3_20240306_true_confidence_attack,Houthi anti-ship missile strikes M/V True Confidence in Gulf of Aden,refining,VLO,Valero Energy Corporation,Stock,direct_exposure,case_israel_iran_escalation_energy_risk;case_hormuz_tanker_tensions;case_2022_abu_dhabi_oil_facility_attack,3,case_israel_iran_escalation_energy_risk;case_hormuz_tanker_tensions;case_2022_abu_dhabi_oil_facility_attack,3,3,historical_supported,mapped
k5_to_k10,5,10,v3_20240624_eu_russian_lng_transshipment_ban,EU sanctions package bans Russian LNG transshipment services through EU territory,pipeline_infrastructure,ENB,Enbridge Inc,Stock,direct_exposure,case_2022_nord_stream_pipeline_sabotage;case_2009_russia_ukraine_gas_transit_dispute,2,case_2022_nord_stream_pipeline_sabotage;case_2009_russia_ukraine_gas_transit_dispute,2,2,sector_proxy,mapped
k5_to_k10,5,10,v3_20240624_eu_russian_lng_transshipment_ban,EU sanctions package bans Russian LNG transshipment services through EU territory,pipeline_infrastructure,TRP.TO,TC Energy Corporation,Stock,direct_exposure,case_2022_nord_stream_pipeline_sabotage;case_2009_russia_ukraine_gas_transit_dispute,2,case_2022_nord_stream_pipeline_sabotage;case_2009_russia_ukraine_gas_transit_dispute,2,2,sector_proxy,mapped
k5_to_k10,5,10,v3_20240821_sounion_tanker_attack,MV Sounion oil tanker attacked in the Red Sea,aviation,DAL,Delta Air Lines Inc,Stock,direct_exposure,case_2022_abu_dhabi_oil_facility_attack;case_middle_east_oil_supply_disruption,2,case_2022_abu_dhabi_oil_facility_attack;case_middle_east_oil_supply_disruption,2,2,sector_proxy,mapped
k5_to_k10,5,10,v3_20240821_sounion_tanker_attack,MV Sounion oil tanker attacked in the Red Sea,aviation,JETS,U S Global Jets ETF,ETF,broad_proxy,case_2022_abu_dhabi_oil_facility_attack;case_middle_east_oil_supply_disruption,2,case_2022_abu_dhabi_oil_facility_attack;case_middle_east_oil_supply_disruption,2,2,sector_proxy,mapped
k5_to_k10,5,10,v3_20240821_sounion_tanker_attack,MV Sounion oil tanker attacked in the Red Sea,financial_sanctions,EUFN,iShares MSCI Europe Financials ETF,ETF,broad_proxy,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_turkey_strait_tanker_insurance_backlog,2,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_turkey_strait_tanker_insurance_backlog,2,2,sector_proxy,mapped
k5_to_k10,5,10,v3_20240821_sounion_tanker_attack,MV Sounion oil tanker attacked in the Red Sea,financial_sanctions,XLF,Financial Select Sector SPDR Fund,ETF,broad_proxy,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_turkey_strait_tanker_insurance_backlog,2,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_turkey_strait_tanker_insurance_backlog,2,2,sector_proxy,mapped
k5_to_k10,5,10,v3_20240821_sounion_tanker_attack,MV Sounion oil tanker attacked in the Red Sea,petrochemicals,DOW,Dow Inc,Stock,direct_exposure,case_2022_abu_dhabi_oil_facility_attack;case_middle_east_oil_supply_disruption,2,case_2022_abu_dhabi_oil_facility_attack;case_middle_east_oil_supply_disruption,2,2,sector_proxy,mapped
k5_to_k10,5,10,v3_20240821_sounion_tanker_attack,MV Sounion oil tanker attacked in the Red Sea,petrochemicals,LYB,LyondellBasell Industries NV,Stock,direct_exposure,case_2022_abu_dhabi_oil_facility_attack;case_middle_east_oil_supply_disruption,2,case_2022_abu_dhabi_oil_facility_attack;case_middle_east_oil_supply_disruption,2,2,sector_proxy,mapped
k5_to_k10,5,10,v3_20240913_ustr_section301_tariffs_final,USTR finalizes China Section 301 tariff modifications after four-year review,defense,ITA,iShares U S Aerospace & Defense ETF,ETF,broad_proxy,case_2010_china_japan_rare_earth_embargo;case_rare_earth_export_restriction_risk,2,case_2010_china_japan_rare_earth_embargo;case_rare_earth_export_restriction_risk,2,2,sector_proxy,mapped
k5_to_k10,5,10,v3_20240913_ustr_section301_tariffs_final,USTR finalizes China Section 301 tariff modifications after four-year review,defense,LMT,Lockheed Martin Corporation,Stock,direct_exposure,case_2010_china_japan_rare_earth_embargo;case_rare_earth_export_restriction_risk,2,case_2010_china_japan_rare_earth_embargo;case_rare_earth_export_restriction_risk,2,2,sector_proxy,mapped
k5_to_k10,5,10,v3_20241203_iran_shadow_fleet_sanctions,U.S. sanctions Iranian shadow-fleet petroleum transport entities and vessels,petrochemicals,DOW,Dow Inc,Stock,direct_exposure,case_2018_iran_oil_sanctions_reimposition;case_2019_venezuela_oil_sanctions;case_russia_ukraine_energy_shock;case_middle_east_oil_supply_disruption,4,case_2018_iran_oil_sanctions_reimposition;case_2019_venezuela_oil_sanctions;case_russia_ukraine_energy_shock;case_middle_east_oil_supply_disruption,4,4,sector_proxy,mapped
k5_to_k10,5,10,v3_20241203_iran_shadow_fleet_sanctions,U.S. sanctions Iranian shadow-fleet petroleum transport entities and vessels,petrochemicals,LYB,LyondellBasell Industries NV,Stock,direct_exposure,case_2018_iran_oil_sanctions_reimposition;case_2019_venezuela_oil_sanctions;case_russia_ukraine_energy_shock;case_middle_east_oil_supply_disruption,4,case_2018_iran_oil_sanctions_reimposition;case_2019_venezuela_oil_sanctions;case_russia_ukraine_energy_shock;case_middle_east_oil_supply_disruption,4,4,sector_proxy,mapped
k5_to_k10,5,10,v3_20250110_us_russia_oil_sanctions,U.S. sanctions Russian oil producers and shadow-fleet vessels,aviation,DAL,Delta Air Lines Inc,Stock,direct_exposure,case_2022_russia_aviation_supply_chain_sanctions;case_2024_ukraine_drone_attacks_russian_refineries,2,case_2022_russia_aviation_supply_chain_sanctions;case_2024_ukraine_drone_attacks_russian_refineries,2,2,sector_proxy,mapped
k5_to_k10,5,10,v3_20250110_us_russia_oil_sanctions,U.S. sanctions Russian oil producers and shadow-fleet vessels,aviation,JETS,U S Global Jets ETF,ETF,broad_proxy,case_2022_russia_aviation_supply_chain_sanctions;case_2024_ukraine_drone_attacks_russian_refineries,2,case_2022_russia_aviation_supply_chain_sanctions;case_2024_ukraine_drone_attacks_russian_refineries,2,2,sector_proxy,mapped
k5_to_k10,5,10,v3_20250201_canada_mexico_china_tariffs,"U.S. imposes tariffs on imports from Canada, Mexico and China",battery_materials,ALB,Albemarle Corporation,Stock,direct_exposure,case_2024_ev_tariff_escalation_china;case_2023_panama_cobre_mine_closure;case_2023_china_graphite_battery_export_controls,3,case_2024_ev_tariff_escalation_china;case_2023_panama_cobre_mine_closure;case_2023_china_graphite_battery_export_controls,3,3,sector_proxy,mapped
k5_to_k10,5,10,v3_20250201_canada_mexico_china_tariffs,"U.S. imposes tariffs on imports from Canada, Mexico and China",battery_materials,LIT,Global X Lithium & Battery Tech ETF,ETF,broad_proxy,case_2024_ev_tariff_escalation_china;case_2023_panama_cobre_mine_closure;case_2023_china_graphite_battery_export_controls,3,case_2024_ev_tariff_escalation_china;case_2023_panama_cobre_mine_closure;case_2023_china_graphite_battery_export_controls,3,3,sector_proxy,mapped
k5_to_k10,5,10,v3_20250201_canada_mexico_china_tariffs,"U.S. imposes tariffs on imports from Canada, Mexico and China",energy,XLE,Energy Select Sector SPDR Fund,ETF,broad_proxy,case_2023_eu_carbon_border_adjustment_mechanism;case_2022_russia_fertilizer_export_restrictions,2,case_2023_eu_carbon_border_adjustment_mechanism;case_2022_russia_fertilizer_export_restrictions,2,2,sector_proxy,mapped
k5_to_k10,5,10,v3_20250201_canada_mexico_china_tariffs,"U.S. imposes tariffs on imports from Canada, Mexico and China",energy,XOM,Exxon Mobil Corporation,Stock,related_exposure,case_2023_eu_carbon_border_adjustment_mechanism;case_2022_russia_fertilizer_export_restrictions,2,case_2023_eu_carbon_border_adjustment_mechanism;case_2022_russia_fertilizer_export_restrictions,2,2,sector_proxy,mapped
k5_to_k10,5,10,v3_20250201_canada_mexico_china_tariffs,"U.S. imposes tariffs on imports from Canada, Mexico and China",fertilizer,CF,CF Industries Holdings Inc,Stock,direct_exposure,case_2023_eu_carbon_border_adjustment_mechanism;case_2022_russia_fertilizer_export_restrictions,2,case_2023_eu_carbon_border_adjustment_mechanism;case_2022_russia_fertilizer_export_restrictions,2,2,sector_proxy,mapped
k5_to_k10,5,10,v3_20250201_canada_mexico_china_tariffs,"U.S. imposes tariffs on imports from Canada, Mexico and China",fertilizer,NTR,Nutrien Ltd,Stock,direct_exposure,case_2023_eu_carbon_border_adjustment_mechanism;case_2022_russia_fertilizer_export_restrictions,2,case_2023_eu_carbon_border_adjustment_mechanism;case_2022_russia_fertilizer_export_restrictions,2,2,sector_proxy,mapped
k5_to_k10,5,10,v3_20250201_canada_mexico_china_tariffs,"U.S. imposes tariffs on imports from Canada, Mexico and China",ports,0144.HK,China Merchants Port Holdings Company Limited,Stock,direct_exposure,case_2023_mexico_nearshoring_cross_border_policy_risk;case_2023_panama_cobre_mine_closure,2,case_2023_mexico_nearshoring_cross_border_policy_risk;case_2023_panama_cobre_mine_closure,2,2,sector_proxy,mapped
k5_to_k10,5,10,v3_20250201_canada_mexico_china_tariffs,"U.S. imposes tariffs on imports from Canada, Mexico and China",ports,1199.HK,COSCO SHIPPING Ports Limited,Stock,direct_exposure,case_2023_mexico_nearshoring_cross_border_policy_risk;case_2023_panama_cobre_mine_closure,2,case_2023_mexico_nearshoring_cross_border_policy_risk;case_2023_panama_cobre_mine_closure,2,2,sector_proxy,mapped
k5_to_k10,5,10,v3_20250224_eu_16th_russia_sanctions,EU adopts 16th Russia sanctions package targeting shadow fleet and military suppliers,logistics,JBHT,J B Hunt Transport Services Inc,Stock,direct_exposure,case_2019_cosco_shipping_sanctions_tanker_market;case_2022_turkey_strait_tanker_insurance_backlog,2,case_2019_cosco_shipping_sanctions_tanker_market;case_2022_turkey_strait_tanker_insurance_backlog,2,2,sector_proxy,mapped
k5_to_k10,5,10,v3_20250224_eu_16th_russia_sanctions,EU adopts 16th Russia sanctions package targeting shadow fleet and military suppliers,logistics,KNIN.SW,Kuehne + Nagel International AG,Stock,direct_exposure,case_2019_cosco_shipping_sanctions_tanker_market;case_2022_turkey_strait_tanker_insurance_backlog,2,case_2019_cosco_shipping_sanctions_tanker_market;case_2022_turkey_strait_tanker_insurance_backlog,2,2,sector_proxy,mapped
k5_to_k10,5,10,v3_20250224_eu_16th_russia_sanctions,EU adopts 16th Russia sanctions package targeting shadow fleet and military suppliers,maritime_chokepoint,BOAT,SonicShares Global Shipping ETF,ETF,broad_proxy,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_turkey_strait_tanker_insurance_backlog,2,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_turkey_strait_tanker_insurance_backlog,2,2,sector_proxy,mapped
k5_to_k10,5,10,v3_20250224_eu_16th_russia_sanctions,EU adopts 16th Russia sanctions package targeting shadow fleet and military suppliers,maritime_chokepoint,MATX,Matson Inc,Stock,related_exposure,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_turkey_strait_tanker_insurance_backlog,2,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_turkey_strait_tanker_insurance_backlog,2,2,sector_proxy,mapped
k5_to_k10,5,10,v3_20250225_copper_import_investigation,U.S. launches Section 232 investigation into copper import dependence,defense,ITA,iShares U S Aerospace & Defense ETF,ETF,broad_proxy,case_rare_earth_export_restriction_risk;case_2010_china_japan_rare_earth_embargo,2,case_rare_earth_export_restriction_risk;case_2010_china_japan_rare_earth_embargo,2,2,sector_proxy,mapped
k5_to_k10,5,10,v3_20250225_copper_import_investigation,U.S. launches Section 232 investigation into copper import dependence,defense,LMT,Lockheed Martin Corporation,Stock,direct_exposure,case_rare_earth_export_restriction_risk;case_2010_china_japan_rare_earth_embargo,2,case_rare_earth_export_restriction_risk;case_2010_china_japan_rare_earth_embargo,2,2,sector_proxy,mapped
k5_to_k10,5,10,v3_20250225_copper_import_investigation,U.S. launches Section 232 investigation into copper import dependence,energy,XLE,Energy Select Sector SPDR Fund,ETF,broad_proxy,case_rare_earth_export_restriction_risk;case_2023_eu_carbon_border_adjustment_mechanism;case_uranium_nuclear_fuel_supply_disruption,3,case_rare_earth_export_restriction_risk;case_2023_eu_carbon_border_adjustment_mechanism;case_uranium_nuclear_fuel_supply_disruption,3,3,sector_proxy,mapped
k5_to_k10,5,10,v3_20250225_copper_import_investigation,U.S. launches Section 232 investigation into copper import dependence,energy,XOM,Exxon Mobil Corporation,Stock,related_exposure,case_rare_earth_export_restriction_risk;case_2023_eu_carbon_border_adjustment_mechanism;case_uranium_nuclear_fuel_supply_disruption,3,case_rare_earth_export_restriction_risk;case_2023_eu_carbon_border_adjustment_mechanism;case_uranium_nuclear_fuel_supply_disruption,3,3,sector_proxy,mapped
k5_to_k10,5,10,v3_20250404_china_rare_earth_export_controls,China imposes rare-earth export controls after U.S. tariff escalation,ai_chips,AMD,Advanced Micro Devices Inc,Stock,related_exposure,case_china_gallium_germanium_graphite_controls;case_2019_huawei_entity_list,2,case_china_gallium_germanium_graphite_controls;case_2019_huawei_entity_list,2,2,sector_proxy,mapped
k5_to_k10,5,10,v3_20250404_china_rare_earth_export_controls,China imposes rare-earth export controls after U.S. tariff escalation,ai_chips,NVDA,NVIDIA Corporation,Stock,direct_exposure,case_china_gallium_germanium_graphite_controls;case_2019_huawei_entity_list,2,case_china_gallium_germanium_graphite_controls;case_2019_huawei_entity_list,2,2,sector_proxy,mapped
k5_to_k10,5,10,v3_20250404_china_rare_earth_export_controls,China imposes rare-earth export controls after U.S. tariff escalation,logistics,JBHT,J B Hunt Transport Services Inc,Stock,direct_exposure,case_2024_ev_tariff_escalation_china;case_2021_xinjiang_forced_labor_import_restrictions;case_2022_peru_mine_protests_copper_supply,3,case_2024_ev_tariff_escalation_china;case_2021_xinjiang_forced_labor_import_restrictions;case_2022_peru_mine_protests_copper_supply,3,3,sector_proxy,mapped
k5_to_k10,5,10,v3_20250404_china_rare_earth_export_controls,China imposes rare-earth export controls after U.S. tariff escalation,logistics,KNIN.SW,Kuehne + Nagel International AG,Stock,direct_exposure,case_2024_ev_tariff_escalation_china;case_2021_xinjiang_forced_labor_import_restrictions;case_2022_peru_mine_protests_copper_supply,3,case_2024_ev_tariff_escalation_china;case_2021_xinjiang_forced_labor_import_restrictions;case_2022_peru_mine_protests_copper_supply,3,3,sector_proxy,mapped
k5_to_k10,5,10,v3_20250404_china_rare_earth_export_controls,China imposes rare-earth export controls after U.S. tariff escalation,semiconductor_equipment,AMAT,Applied Materials Inc,Stock,direct_exposure,case_china_gallium_germanium_graphite_controls;case_2019_huawei_entity_list,2,case_china_gallium_germanium_graphite_controls;case_2019_huawei_entity_list,2,2,sector_proxy,mapped
k5_to_k10,5,10,v3_20250404_china_rare_earth_export_controls,China imposes rare-earth export controls after U.S. tariff escalation,semiconductor_equipment,ASML,ASML Holding NV ADR,ADR,direct_exposure,case_china_gallium_germanium_graphite_controls;case_2019_huawei_entity_list,2,case_china_gallium_germanium_graphite_controls;case_2019_huawei_entity_list,2,2,sector_proxy,mapped
k5_to_k10,5,10,v3_20250730_copper_tariffs,U.S. imposes Section 232 tariffs on copper products,ai_chips,AMD,Advanced Micro Devices Inc,Stock,related_exposure,case_china_gallium_germanium_graphite_controls;case_2019_huawei_entity_list,2,case_china_gallium_germanium_graphite_controls;case_2019_huawei_entity_list,2,2,sector_proxy,mapped
k5_to_k10,5,10,v3_20250730_copper_tariffs,U.S. imposes Section 232 tariffs on copper products,ai_chips,NVDA,NVIDIA Corporation,Stock,direct_exposure,case_china_gallium_germanium_graphite_controls;case_2019_huawei_entity_list,2,case_china_gallium_germanium_graphite_controls;case_2019_huawei_entity_list,2,2,sector_proxy,mapped
k5_to_k10,5,10,v3_20250730_copper_tariffs,U.S. imposes Section 232 tariffs on copper products,ports,0144.HK,China Merchants Port Holdings Company Limited,Stock,direct_exposure,case_2023_panama_cobre_mine_closure;case_2023_mexico_nearshoring_cross_border_policy_risk,2,case_2023_panama_cobre_mine_closure;case_2023_mexico_nearshoring_cross_border_policy_risk,2,2,sector_proxy,mapped
k5_to_k10,5,10,v3_20250730_copper_tariffs,U.S. imposes Section 232 tariffs on copper products,ports,1199.HK,COSCO SHIPPING Ports Limited,Stock,direct_exposure,case_2023_panama_cobre_mine_closure;case_2023_mexico_nearshoring_cross_border_policy_risk,2,case_2023_panama_cobre_mine_closure;case_2023_mexico_nearshoring_cross_border_policy_risk,2,2,sector_proxy,mapped
k5_to_k10,5,10,v3_20250730_copper_tariffs,U.S. imposes Section 232 tariffs on copper products,semiconductor_equipment,AMAT,Applied Materials Inc,Stock,direct_exposure,case_china_gallium_germanium_graphite_controls;case_2019_huawei_entity_list,2,case_china_gallium_germanium_graphite_controls;case_2019_huawei_entity_list,2,2,sector_proxy,mapped
k5_to_k10,5,10,v3_20250730_copper_tariffs,U.S. imposes Section 232 tariffs on copper products,semiconductor_equipment,ASML,ASML Holding NV ADR,ADR,direct_exposure,case_china_gallium_germanium_graphite_controls;case_2019_huawei_entity_list,2,case_china_gallium_germanium_graphite_controls;case_2019_huawei_entity_list,2,2,sector_proxy,mapped
